"","X","FC","pval","adj_pval"
"330","PPP2R1B",0.273638302860125,0.663417066623863,0.850409622167354
"331","SAA1",-0.301803993386001,0.836137094677527,0.950188627828098
"332","HK1",0.129746252792593,0.876676383687701,0.957206155884483
"333","SPOCK2",-0.678576897326103,0.332749224110566,0.593951686722955
"334","SERPINF2",0.391910943903657,0.377560883353245,0.632898532031241
"335","P4HB",0.544544336026778,0.290965458124709,0.551358458692836
"336","A0A3Q2HQF0",0.291062843159352,0.573380256910518,0.79967433163787
"337","A0A5F5PJT8",1.95647339464939,0.044784017364929,0.234220410818579
"338","KAZALD1",-0.178406794466419,0.75706074945901,0.906047533105406
"339","ACTB",1.14604797953719,0.0227950899033236,0.16024080574001
"340","A0A3Q2HIZ4",0.0863172081933694,0.920123980155229,0.976115297406054
"341","IBSP",5.67359167991478,0.0646925672761452,0.270673701483391
"342","DDX5",3.31890727077937,0.196345268333398,0.454374227160917
"343","MPO",-0.947224507966716,0.458022467845231,0.697220830961003
"344","F6PYM2",-4.390575112827,0.316972911260139,0.576225781401308
"345","SERPING1",1.07459222735642,0.0326976298443601,0.199609645241926
"346","UBA1",-0.418281286930494,0.676048956187636,0.857180482011902
"347","PCSK1N",-1.35879778097802,0.26449684293595,0.520044544569555
"348","PRDX6",0.0656405203175652,0.907177383489167,0.970253111584528
"349","GDI1",-0.766611627335983,0.40935675311509,0.654720433881322
"350","A0A3Q2IA12",0.323877959847952,0.607470910027108,0.823428206498133
"351","ACTN1",-0.0410577885816252,0.952612118881929,0.980412663112704
"352","EEF1G",-0.586838230034552,0.589339187967338,0.815408453192905
"353","COL3A1",2.11188723949563,0.135368704605879,0.368915547531557
"354","GPI",-0.811077499739618,0.545370907877316,0.776009795595026
"355","AMBN",0.868569468924838,0.3348467247853,0.595662711097659
"356","C3",0.189979322947138,0.707202473160478,0.872327578922005
"357","LMNA",-0.238670542683378,0.714761924501928,0.877512879142039
"358","GLG1",1.37127593248507,0.618741681807469,0.823428206498133
"359","CPVL",0.749506309533832,0.498673478365937,0.730549661583712
"360","DPYSL2",-0.761091974447389,0.445885051130373,0.691207593768713
"361","ENO1",-0.0208250331224207,0.977197959799232,0.986630372538607
"362","A0A5F5PI90",-0.0313133309499189,0.975802537865085,0.986630372538607
"363","ANKRD29",0.924570257484966,0.459258183831917,0.697220830961003
"364","IGHM.1",0.656171313906654,0.317309799318503,0.576225781401308
"365","BLVRB",1.353647700914,0.252042386712497,0.51291116050831
"366","IFT140",0.379679084629693,0.686602511144553,0.861134564337173
"367","APRT",-0.438919289193647,0.699491942506741,0.868965049717401
"368","DDX31",3.90139402925811,0.0804747335527561,0.294323675860779
"369","EMILIN1",1.2155490144682,0.277626323906827,0.533818262512025
"370","LOC100050992",1.88476589789601,0.0198324176096984,0.150828051854492
"371","A0A5F5PIJ3",0.290844722713285,0.432308571438164,0.678971119706186
"372","LOC100064703",-0.375479495479254,0.75657661069344,0.906047533105406
"373","F6RLX6",0.350424637620932,0.61548161894571,0.823428206498133
"374","KCTD12",-0.545642051700529,0.616213338595592,0.823428206498133
"375","USP5",-0.367681963552924,0.774659779262653,0.914553193124983
"376","MDH1",-0.293635779291765,0.606663637762401,0.823428206498133
"377","MFRP",0.699669780185175,0.245344906844405,0.50717543984041
"378","H3-3A",0.61010341631313,0.213138489602059,0.471861309292982
"379","SFRP2",2.38024488417038,0.3696566345591,0.631214815945373
"380","RNASET2",-0.060918344326744,0.950831582855592,0.980412663112704
"381","PRSS35",-0.179000909271398,0.841416786134146,0.950455678505742
"382","TDRD15",1.13587588169982,0.168366195481014,0.423343847291205
"383","F6WGX6",0.271009996001883,0.627093589017497,0.828206937010482
"384","ATIC",-0.481465187072393,0.660062925617888,0.848188968300136
"385","PON1",0.958705190820716,0.0962068644338048,0.326014111950082
"386","KRT73",0.158137634127645,0.819029125999108,0.945589918096101
"387","FSCN1",0.723020312619417,0.388848986882888,0.645612762348415
"388","GLOD4",0.0355614233030437,0.968160299831396,0.986630372538607
"389","ATP5F1B",-0.039544833122612,0.939008511985305,0.980412663112704
"390","A0A5F5PLA5",1.51377803307687,0.03185293822791,0.198322460633297
"391","C3.1",0.132585824685716,0.786816760355966,0.918596160642787
"392","A0A3Q2L5E0",1.75984519161736,0.061056432132205,0.267507546739552
"393","TALDO1",-0.231812906104571,0.78612320516998,0.918596160642787
"394","LTF",0.038137397113406,0.952624244651679,0.980412663112704
"395","A0A3Q2HLK6",-0.709262071171468,0.578346609831247,0.804355829760752
"396","DHDH",1.28615809329138,0.40839085621861,0.654720433881322
"397","VASN",0.400658155991181,0.773866266968953,0.914553193124983
"398","ALDH1A3",0.436841123291334,0.868781166990532,0.954564181378253
"399","ENO2",0.0462180053779662,0.928115446201969,0.979404673587799
"400","KRT42",1.50415929725472,0.051953228340128,0.246648024083783
"401","A0A3Q2LCW0",1.24880090207364,0.0197683736889355,0.150828051854492
"402","VCPIP1",1.11797845147977,0.0468758888127824,0.238020289796944
"403","FUBP1",0.0971369572723226,0.850661340387379,0.952082838510945
"404","CKB",-0.948652568940963,0.572415794648131,0.79967433163787
"405","HTRA1",0.127457987115452,0.874550137695985,0.957206155884483
